Year,County Name,Region,Age Group,Deaths
2016,Onondaga,ROS,10-19,32
2016,Orleans,ROS,85+,141
2016,Oswego,ROS,65-74,232
2016,Wayne,ROS,25-34,18
2016,Schenectady,ROS,75-84,300
2016,Washington,ROS,Total,629
2016,Erie,ROS,65-74,1607
2016,Montgomery,ROS,10-19,1
2016,Wayne,ROS,<1,7
2016,Allegany,ROS,75-84,129
2016,Tompkins,ROS,Total,708
2016,Cattaraugus,ROS,Total,788
2016,Otsego,ROS,25-34,7
2016,Wayne,ROS,10-19,6
2016,Saratoga,ROS,45-54,98
2016,New York,NYC,20-24,49
2016,Delaware,ROS,Total,551
2016,New York,NYC,25-34,146
2016,Otsego,ROS,10-19,2
2016,Rensselaer,ROS,75-84,354
2016,Sullivan,ROS,55-64,114
2016,Saratoga,ROS,25-34,21
2016,Schenectady,ROS,85+,622
2016,Saratoga,ROS,75-84,455
2016,Hamilton,ROS,65-74,9
2016,Dutchess,ROS,45-54,131
2016,Chautauqua,ROS,35-44,32
2016,Tompkins,ROS,55-64,85
2016,Tioga,ROS,Total,470
2016,Schuyler,ROS,85+,61
2016,Kings,NYC,55-64,2182
2016,Herkimer,ROS,85+,240
2016,Westchester,ROS,85+,3089
2016,Warren,ROS,Total,692
2016,St Lawrence,ROS,<1,4
2016,Chemung,ROS,Total,931
2016,Chemung,ROS,35-44,19
2016,Onondaga,ROS,35-44,109
2016,Rensselaer,ROS,10-19,8
2016,Delaware,ROS,65-74,125
2016,Kings,NYC,35-44,528
2016,Schenectady,ROS,25-34,34
2016,Albany,ROS,25-34,39
2016,Ulster,ROS,55-64,217
2016,Chemung,ROS,85+,309
2016,Tioga,ROS,25-34,5
2016,Tioga,ROS,65-74,82
2016,Erie,ROS,20-24,80
2016,Albany,ROS,20-24,20
2016,Westchester,ROS,75-84,1593
2016,Essex,ROS,85+,149
2016,Broome,ROS,45-54,134
2016,Monroe,ROS,55-64,735
2016,Albany,ROS,65-74,460
2016,Clinton,ROS,75-84,177
2016,Rensselaer,ROS,85+,511
2016,Erie,ROS,Total,9772
2016,Bronx,NYC,20-24,81
2016,Schoharie,ROS,<1,1
2016,Niagara,ROS,85+,823
2016,Orleans,ROS,55-64,63
2016,Ulster,ROS,35-44,51
2016,Genesee,ROS,10-19,1
2016,Washington,ROS,1-9,2
2016,Erie,ROS,1-9,17
2016,Washington,ROS,75-84,143
2016,Greene,ROS,20-24,3
2016,Greene,ROS,<1,2
2016,Erie,ROS,25-34,223
2016,Schoharie,ROS,85+,83
2016,St Lawrence,ROS,20-24,2
2016,Putnam,ROS,65-74,156
2016,Columbia,ROS,10-19,5
2016,Lewis,ROS,85+,79
2016,Queens,NYC,20-24,82
2016,Orange,ROS,1-9,9
2016,Orange,ROS,85+,893
2016,Tompkins,ROS,35-44,19
2016,Onondaga,ROS,55-64,519
2016,Orange,ROS,10-19,8
2016,Erie,ROS,75-84,2239
2016,Bronx,NYC,45-54,882
2016,Niagara,ROS,1-9,3
2016,Cattaraugus,ROS,10-19,4
2016,Albany,ROS,45-54,159
2016,Essex,ROS,45-54,13
2016,Suffolk,ROS,Total,12121
2016,Otsego,ROS,Total,583
2016,Wyoming,ROS,Total,382
2016,Herkimer,ROS,75-84,155
2016,Saratoga,ROS,65-74,352
2016,Westchester,ROS,35-44,116
2016,Queens,NYC,85+,5165
2016,Ontario,ROS,65-74,217
2016,Ulster,ROS,Total,1759
2016,Genesee,ROS,65-74,110
2016,Wyoming,ROS,65-74,83
2016,Oswego,ROS,75-84,251
2016,Orange,ROS,<1,25
2016,Dutchess,ROS,1-9,4
2016,Ulster,ROS,75-84,436
2016,Oswego,ROS,Total,1065
2016,Schuyler,ROS,45-54,12
2016,Sullivan,ROS,35-44,21
2016,Delaware,ROS,25-34,8
2016,Essex,ROS,<1,1
2016,Orange,ROS,75-84,603
2016,Suffolk,ROS,45-54,622
2016,Niagara,ROS,20-24,17
2016,Columbia,ROS,55-64,70
2016,Cattaraugus,ROS,75-84,214
2016,Suffolk,ROS,1-9,13
2016,Ontario,ROS,75-84,263
2016,Bronx,NYC,85+,2463
2016,Madison,ROS,85+,193
2016,Seneca,ROS,45-54,17
2016,Chautauqua,ROS,75-84,358
2016,Steuben,ROS,45-54,47
2016,New York,NYC,45-54,578
2016,Cortland,ROS,45-54,21
2016,Allegany,ROS,65-74,81
2016,Kings,NYC,10-19,49
2016,Oneida,ROS,45-54,136
2016,Wyoming,ROS,35-44,8
2016,Fulton,ROS,55-64,71
2016,Oswego,ROS,35-44,25
2016,Madison,ROS,55-64,86
2016,Greene,ROS,45-54,30
2016,Tompkins,ROS,<1,4
2016,Jefferson,ROS,45-54,57
2016,Genesee,ROS,20-24,3
2016,Allegany,ROS,20-24,1
2016,Warren,ROS,35-44,13
2016,Clinton,ROS,10-19,3
2016,Kings,NYC,<1,154
2016,Bronx,NYC,75-84,2149
2016,Niagara,ROS,10-19,13
2016,Delaware,ROS,75-84,142
2016,Orleans,ROS,Total,422
2016,Ulster,ROS,<1,8
2016,Montgomery,ROS,<1,6
2017,Albany,ROS,1-9,6
2017,Albany,ROS,10-19,7
2017,Albany,ROS,<1,16
2017,Albany,ROS,20-24,19
2017,Albany,ROS,25-34,31
2017,Albany,ROS,35-44,44
2017,Albany,ROS,45-54,151
2017,Albany,ROS,55-64,343
2017,Albany,ROS,65-74,515
2017,Albany,ROS,75-84,616
2017,Albany,ROS,85+,1126
2017,Albany,ROS,Total,2874
2017,Allegany,ROS,10-19,1
2017,Allegany,ROS,20-24,2
2017,Allegany,ROS,<1,3
2017,Allegany,ROS,35-44,6
2017,Allegany,ROS,25-34,13
2017,Allegany,ROS,45-54,32
2017,Allegany,ROS,55-64,72
2017,Allegany,ROS,65-74,92
2017,Allegany,ROS,75-84,117
2017,Allegany,ROS,85+,150
2017,Allegany,ROS,Total,488
2017,Bronx,NYC,1-9,21
2017,Bronx,NYC,10-19,47
2017,Bronx,NYC,20-24,67
2017,Bronx,NYC,<1,108
2017,Bronx,NYC,25-34,232
2017,Bronx,NYC,35-44,316
2017,Bronx,NYC,45-54,824
2017,Bronx,NYC,55-64,1504
2017,Bronx,NYC,65-74,1776
2017,Bronx,NYC,75-84,2099
2017,Bronx,NYC,85+,2510
2017,Bronx,NYC,Total,9504
2017,Broome,ROS,1-9,4
2017,Broome,ROS,10-19,4
2017,Broome,ROS,20-24,8
2017,Broome,ROS,<1,10
2017,Broome,ROS,25-34,41
2017,Broome,ROS,35-44,49
2017,Broome,ROS,45-54,87
2017,Broome,ROS,55-64,262
2017,Broome,ROS,65-74,347
2017,Broome,ROS,75-84,516
2017,Broome,ROS,85+,810
2017,Broome,ROS,Total,2138
2017,Cattaraugus,ROS,1-9,1
2017,Cattaraugus,ROS,10-19,2
2017,Cattaraugus,ROS,<1,4
2017,Cattaraugus,ROS,20-24,7
2017,Cattaraugus,ROS,25-34,13
2017,Cattaraugus,ROS,35-44,21
2017,Cattaraugus,ROS,45-54,51
2017,Cattaraugus,ROS,55-64,118
2017,Cattaraugus,ROS,65-74,168
2017,Cattaraugus,ROS,75-84,220
2017,Cattaraugus,ROS,85+,278
2017,Cattaraugus,ROS,Total,883
2017,Cayuga,ROS,10-19,2
2017,Cayuga,ROS,20-24,3
2017,Cayuga,ROS,<1,6
2017,Cayuga,ROS,25-34,11
2017,Cayuga,ROS,35-44,23
2017,Cayuga,ROS,45-54,41
2017,Cayuga,ROS,55-64,98
2017,Cayuga,ROS,65-74,140
2017,Cayuga,ROS,75-84,177
2017,Cayuga,ROS,85+,273
2017,Cayuga,ROS,Total,774
2017,Chautauqua,ROS,1-9,3
2017,Chautauqua,ROS,10-19,4
2017,Chautauqua,ROS,<1,8
2017,Chautauqua,ROS,20-24,11
2017,Chautauqua,ROS,25-34,18
2017,Chautauqua,ROS,35-44,22
2017,Chautauqua,ROS,45-54,75
2017,Chautauqua,ROS,55-64,175
2017,Chautauqua,ROS,65-74,295
2017,Chautauqua,ROS,75-84,354
2017,Chautauqua,ROS,85+,555
2017,Chautauqua,ROS,Total,1520
2017,Chemung,ROS,1-9,1
2017,Chemung,ROS,10-19,4
2017,Chemung,ROS,20-24,9
2017,Chemung,ROS,<1,10
2017,Chemung,ROS,25-34,20
2017,Chemung,ROS,35-44,24
2017,Chemung,ROS,45-54,48
2017,Chemung,ROS,55-64,125
2017,Chemung,ROS,65-74,214
2017,Chemung,ROS,75-84,235
2017,Chemung,ROS,85+,368
2017,Chemung,ROS,Total,1058
2017,Chenango,ROS,20-24,1
2017,Chenango,ROS,<1,4
2017,Chenango,ROS,10-19,5
2017,Chenango,ROS,25-34,5
2017,Chenango,ROS,35-44,11
2017,Chenango,ROS,45-54,23
2017,Chenango,ROS,55-64,77
2017,Chenango,ROS,65-74,105
2017,Chenango,ROS,75-84,147
2017,Chenango,ROS,85+,176
2017,Chenango,ROS,Total,554
2017,Clinton,ROS,20-24,2
2017,Clinton,ROS,<1,5
2017,Clinton,ROS,25-34,14
2017,Clinton,ROS,35-44,17
2017,Clinton,ROS,45-54,37
2017,Clinton,ROS,55-64,85
2017,Clinton,ROS,65-74,141
2017,Clinton,ROS,75-84,170
2017,Clinton,ROS,85+,210
2017,Clinton,ROS,Total,681
2017,Columbia,ROS,10-19,2
2017,Columbia,ROS,<1,2
2017,Columbia,ROS,20-24,3
2017,Columbia,ROS,1-9,4
2017,Columbia,ROS,25-34,13
2017,Columbia,ROS,35-44,15
2017,Columbia,ROS,45-54,36
2017,Columbia,ROS,55-64,84
2017,Columbia,ROS,75-84,155
2017,Columbia,ROS,65-74,161
2017,Columbia,ROS,85+,257
2017,Columbia,ROS,Total,732
2017,Cortland,ROS,1-9,1
2017,Cortland,ROS,10-19,1
2017,Cortland,ROS,<1,2
2017,Cortland,ROS,20-24,3
2017,Cortland,ROS,25-34,8
2017,Cortland,ROS,35-44,19
2017,Cortland,ROS,45-54,19
2017,Cortland,ROS,55-64,54
2017,Cortland,ROS,65-74,94
2017,Cortland,ROS,75-84,108
2017,Cortland,ROS,85+,161
2017,Cortland,ROS,Total,470
2017,Delaware,ROS,<1,1
2017,Delaware,ROS,20-24,2
2017,Delaware,ROS,25-34,9
2017,Delaware,ROS,35-44,9
2017,Delaware,ROS,45-54,13
2017,Delaware,ROS,55-64,52
2017,Delaware,ROS,75-84,114
2017,Delaware,ROS,65-74,124
2017,Delaware,ROS,85+,155
2017,Delaware,ROS,Total,479
2017,Dutchess,ROS,1-9,2
2017,Dutchess,ROS,<1,10
2017,Dutchess,ROS,10-19,11
2017,Dutchess,ROS,20-24,17
2017,Dutchess,ROS,35-44,50
2017,Dutchess,ROS,25-34,52
2017,Dutchess,ROS,45-54,151
2017,Dutchess,ROS,55-64,263
2017,Dutchess,ROS,65-74,471
2017,Dutchess,ROS,75-84,567
2017,Dutchess,ROS,85+,901
2017,Dutchess,ROS,Total,2495
2017,Erie,ROS,1-9,10
2017,Erie,ROS,10-19,34
2017,Erie,ROS,<1,47
2017,Erie,ROS,20-24,59
2017,Erie,ROS,25-34,186
2017,Erie,ROS,35-44,205
2017,Erie,ROS,45-54,491
2017,Erie,ROS,55-64,1176
2017,Erie,ROS,65-74,1687
2017,Erie,ROS,75-84,2210
2017,Erie,ROS,85+,3655
2017,Erie,ROS,Total,9760
2017,Essex,ROS,1-9,1
2017,Essex,ROS,20-24,1
2017,Essex,ROS,25-34,5
2017,Essex,ROS,35-44,5
2017,Essex,ROS,45-54,12
2017,Essex,ROS,55-64,54
2017,Essex,ROS,65-74,90
2017,Essex,ROS,75-84,101
2017,Essex,ROS,85+,160
2017,Essex,ROS,Total,429
2017,Franklin,ROS,1-9,1
2017,Franklin,ROS,20-24,1
2017,Franklin,ROS,<1,1
2017,Franklin,ROS,35-44,5
2017,Franklin,ROS,25-34,9
2017,Franklin,ROS,45-54,26
2017,Franklin,ROS,55-64,78
2017,Franklin,ROS,65-74,95
2017,Franklin,ROS,75-84,120
2017,Franklin,ROS,85+,149
2017,Franklin,ROS,Total,485
2017,Fulton,ROS,1-9,1
2017,Fulton,ROS,20-24,1
2017,Fulton,ROS,<1,1
2017,Fulton,ROS,10-19,3
2017,Fulton,ROS,25-34,6
2017,Fulton,ROS,35-44,11
2017,Fulton,ROS,45-54,33
2017,Fulton,ROS,55-64,86
2017,Fulton,ROS,65-74,107
2017,Fulton,ROS,75-84,143
2017,Fulton,ROS,85+,204
2017,Fulton,ROS,Total,596
2017,Genesee,ROS,1-9,1
2017,Genesee,ROS,<1,1
2017,Genesee,ROS,10-19,5
2017,Genesee,ROS,20-24,5
2017,Genesee,ROS,35-44,11
2017,Genesee,ROS,25-34,20
2017,Genesee,ROS,45-54,47
2017,Genesee,ROS,55-64,78
2017,Genesee,ROS,65-74,101
2017,Genesee,ROS,75-84,142
2017,Genesee,ROS,85+,223
2017,Genesee,ROS,Total,634
2017,Greene,ROS,10-19,1
2017,Greene,ROS,20-24,1
2017,Greene,ROS,25-34,13
2017,Greene,ROS,35-44,18
2017,Greene,ROS,45-54,37
2017,Greene,ROS,55-64,57
2017,Greene,ROS,65-74,109
2017,Greene,ROS,75-84,149
2017,Greene,ROS,85+,165
2017,Greene,ROS,Total,550
2017,Hamilton,ROS,25-34,1
2017,Hamilton,ROS,35-44,2
2017,Hamilton,ROS,45-54,5
2017,Hamilton,ROS,55-64,10
2017,Hamilton,ROS,75-84,17
2017,Hamilton,ROS,65-74,20
2017,Hamilton,ROS,85+,31
2017,Hamilton,ROS,Total,86
2017,Herkimer,ROS,1-9,1
2017,Herkimer,ROS,10-19,1
2017,Herkimer,ROS,20-24,1
2017,Herkimer,ROS,<1,3
2017,Herkimer,ROS,25-34,8
2017,Herkimer,ROS,35-44,15
2017,Herkimer,ROS,45-54,41
2017,Herkimer,ROS,55-64,58
2017,Herkimer,ROS,65-74,136
2017,Herkimer,ROS,75-84,166
2017,Herkimer,ROS,85+,273
2017,Herkimer,ROS,Total,703
2017,Jefferson,ROS,1-9,3
2017,Jefferson,ROS,10-19,6
2017,Jefferson,ROS,20-24,12
2017,Jefferson,ROS,25-34,13
2017,Jefferson,ROS,<1,13
2017,Jefferson,ROS,35-44,23
2017,Jefferson,ROS,45-54,46
2017,Jefferson,ROS,55-64,99
2017,Jefferson,ROS,65-74,175
2017,Jefferson,ROS,75-84,235
2017,Jefferson,ROS,85+,324
2017,Jefferson,ROS,Total,949
2017,Kings,NYC,1-9,39
2017,Kings,NYC,10-19,70
2017,Kings,NYC,20-24,104
2017,Kings,NYC,<1,151
2017,Kings,NYC,25-34,345
2017,Kings,NYC,35-44,491
2017,Kings,NYC,45-54,1038
2017,Kings,NYC,55-64,2189
2017,Kings,NYC,65-74,3027
2017,Kings,NYC,75-84,3577
2017,Kings,NYC,85+,5175
2017,Kings,NYC,Total,16206
2017,Lewis,ROS,10-19,1
2017,Lewis,ROS,20-24,1
2017,Lewis,ROS,<1,3
2017,Lewis,ROS,25-34,9
2017,Lewis,ROS,35-44,10
2017,Lewis,ROS,45-54,12
2017,Lewis,ROS,55-64,19
2017,Lewis,ROS,65-74,43
2017,Lewis,ROS,75-84,69
2017,Lewis,ROS,85+,74
2017,Lewis,ROS,Total,241
2017,Livingston,ROS,20-24,1
2017,Livingston,ROS,<1,2
2017,Livingston,ROS,10-19,3
2017,Livingston,ROS,25-34,11
2017,Livingston,ROS,35-44,11
2017,Livingston,ROS,45-54,33
2017,Livingston,ROS,55-64,52
2017,Livingston,ROS,65-74,113
2017,Livingston,ROS,75-84,152
2017,Livingston,ROS,85+,225
2017,Livingston,ROS,Total,603
2017,Madison,ROS,10-19,1
2017,Madison,ROS,1-9,2
2017,Madison,ROS,<1,4
2017,Madison,ROS,20-24,6
2017,Madison,ROS,25-34,10
2017,Madison,ROS,35-44,10
2017,Madison,ROS,45-54,33
2017,Madison,ROS,55-64,52
2017,Madison,ROS,65-74,117
2017,Madison,ROS,75-84,142
2017,Madison,ROS,85+,200
2017,Madison,ROS,Total,577
2017,Monroe,ROS,1-9,14
2017,Monroe,ROS,10-19,24
2017,Monroe,ROS,20-24,55
2017,Monroe,ROS,<1,66
2017,Monroe,ROS,25-34,140
2017,Monroe,ROS,35-44,161
2017,Monroe,ROS,45-54,357
2017,Monroe,ROS,55-64,770
2017,Monroe,ROS,65-74,1067
2017,Monroe,ROS,75-84,1507
2017,Monroe,ROS,85+,2593
2017,Monroe,ROS,Total,6754
2017,Montgomery,ROS,10-19,2
2017,Montgomery,ROS,<1,2
2017,Montgomery,ROS,20-24,4
2017,Montgomery,ROS,25-34,8
2017,Montgomery,ROS,35-44,10
2017,Montgomery,ROS,45-54,27
2017,Montgomery,ROS,55-64,57
2017,Montgomery,ROS,75-84,115
2017,Montgomery,ROS,65-74,118
2017,Montgomery,ROS,85+,236
2017,Montgomery,ROS,Total,579
2017,Nassau,ROS,1-9,11
2017,Nassau,ROS,10-19,26
2017,Nassau,ROS,20-24,39
2017,Nassau,ROS,<1,42
2017,Nassau,ROS,25-34,141
2017,Nassau,ROS,35-44,174
2017,Nassau,ROS,45-54,441
2017,Nassau,ROS,55-64,1082
2017,Nassau,ROS,65-74,1602
2017,Nassau,ROS,75-84,2476
2017,Nassau,ROS,85+,4983
2017,Nassau,ROS,Total,11017
2017,New York,NYC,1-9,15
2017,New York,NYC,10-19,22
2017,New York,NYC,20-24,46
2017,New York,NYC,<1,55
2017,New York,NYC,25-34,146
2017,New York,NYC,35-44,227
2017,New York,NYC,45-54,572
2017,New York,NYC,55-64,1073
2017,New York,NYC,65-74,1694
2017,New York,NYC,75-84,2325
2017,New York,NYC,85+,3628
2017,New York,NYC,Total,9803
2017,Niagara,ROS,1-9,4
2017,Niagara,ROS,10-19,8
2017,Niagara,ROS,<1,9
2017,Niagara,ROS,20-24,12
2017,Niagara,ROS,25-34,38
2017,Niagara,ROS,35-44,45
2017,Niagara,ROS,45-54,131
2017,Niagara,ROS,55-64,308
2017,Niagara,ROS,65-74,423
2017,Niagara,ROS,75-84,567
2017,Niagara,ROS,85+,881
2017,Niagara,ROS,Total,2426
2017,Oneida,ROS,1-9,5
2017,Oneida,ROS,10-19,5
2017,Oneida,ROS,20-24,6
2017,Oneida,ROS,<1,14
2017,Oneida,ROS,25-34,37
2017,Oneida,ROS,35-44,64
2017,Oneida,ROS,45-54,147
2017,Oneida,ROS,55-64,308
2017,Oneida,ROS,65-74,467
2017,Oneida,ROS,75-84,611
2017,Oneida,ROS,85+,938
2017,Oneida,ROS,Total,2602
2017,Onondaga,ROS,1-9,13
2017,Onondaga,ROS,10-19,13
2017,Onondaga,ROS,<1,25
2017,Onondaga,ROS,20-24,31
2017,Onondaga,ROS,25-34,77
2017,Onondaga,ROS,35-44,94
2017,Onondaga,ROS,45-54,224
2017,Onondaga,ROS,55-64,480
2017,Onondaga,ROS,65-74,737
2017,Onondaga,ROS,75-84,1000
2017,Onondaga,ROS,85+,1629
2017,Onondaga,ROS,Total,4323
2017,Ontario,ROS,1-9,2
2017,Ontario,ROS,10-19,3
2017,Ontario,ROS,<1,3
2017,Ontario,ROS,20-24,4
2017,Ontario,ROS,25-34,19
2017,Ontario,ROS,35-44,20
2017,Ontario,ROS,45-54,51
2017,Ontario,ROS,55-64,138
2017,Ontario,ROS,65-74,201
2017,Ontario,ROS,75-84,235
2017,Ontario,ROS,85+,410
2017,Ontario,ROS,Total,1086
2017,Orange,ROS,1-9,5
2017,Orange,ROS,10-19,8
2017,Orange,ROS,<1,15
2017,Orange,ROS,20-24,20
2017,Orange,ROS,25-34,72
2017,Orange,ROS,35-44,72
2017,Orange,ROS,45-54,152
2017,Orange,ROS,55-64,362
2017,Orange,ROS,65-74,513
2017,Orange,ROS,75-84,642
2017,Orange,ROS,85+,868
2017,Orange,ROS,Total,2729
2017,Orleans,ROS,1-9,1
2017,Orleans,ROS,10-19,1
2017,Orleans,ROS,20-24,2
2017,Orleans,ROS,<1,2
2017,Orleans,ROS,25-34,12
2017,Orleans,ROS,35-44,12
2017,Orleans,ROS,45-54,24
2017,Orleans,ROS,55-64,60
2017,Orleans,ROS,65-74,89
2017,Orleans,ROS,75-84,125
2017,Orleans,ROS,85+,128
2017,Orleans,ROS,Total,456
2017,Oswego,ROS,10-19,2
2017,Oswego,ROS,20-24,5
2017,Oswego,ROS,<1,14
2017,Oswego,ROS,25-34,19
2017,Oswego,ROS,35-44,29
2017,Oswego,ROS,45-54,75
2017,Oswego,ROS,55-64,171
2017,Oswego,ROS,75-84,249
2017,Oswego,ROS,65-74,255
2017,Oswego,ROS,85+,316
2017,Oswego,ROS,Total,1135
2017,Otsego,ROS,10-19,2
2017,Otsego,ROS,20-24,2
2017,Otsego,ROS,<1,3
2017,Otsego,ROS,35-44,4
2017,Otsego,ROS,25-34,13
2017,Otsego,ROS,45-54,32
2017,Otsego,ROS,55-64,66
2017,Otsego,ROS,65-74,140
2017,Otsego,ROS,75-84,163
2017,Otsego,ROS,85+,245
2017,Otsego,ROS,Total,670
2017,Putnam,ROS,1-9,1
2017,Putnam,ROS,<1,2
2017,Putnam,ROS,10-19,3
2017,Putnam,ROS,20-24,5
2017,Putnam,ROS,35-44,18
2017,Putnam,ROS,25-34,19
2017,Putnam,ROS,45-54,40
2017,Putnam,ROS,55-64,85
2017,Putnam,ROS,65-74,123
2017,Putnam,ROS,75-84,171
2017,Putnam,ROS,85+,228
2017,Putnam,ROS,Total,695
2017,Queens,NYC,1-9,33
2017,Queens,NYC,10-19,35
2017,Queens,NYC,20-24,82
2017,Queens,NYC,<1,118
2017,Queens,NYC,25-34,256
2017,Queens,NYC,35-44,345
2017,Queens,NYC,45-54,826
2017,Queens,NYC,55-64,1766
2017,Queens,NYC,65-74,2491
2017,Queens,NYC,75-84,3369
2017,Queens,NYC,85+,5249
2017,Queens,NYC,Total,14570
2017,Rensselaer,ROS,1-9,1
2017,Rensselaer,ROS,10-19,6
2017,Rensselaer,ROS,20-24,9
2017,Rensselaer,ROS,<1,10
2017,Rensselaer,ROS,25-34,14
2017,Rensselaer,ROS,35-44,37
2017,Rensselaer,ROS,45-54,91
2017,Rensselaer,ROS,55-64,170
2017,Rensselaer,ROS,65-74,286
2017,Rensselaer,ROS,75-84,331
2017,Rensselaer,ROS,85+,525
2017,Rensselaer,ROS,Total,1480
2017,Richmond,NYC,1-9,6
2017,Richmond,NYC,10-19,11
2017,Richmond,NYC,20-24,12
2017,Richmond,NYC,<1,39
2017,Richmond,NYC,25-34,66
2017,Richmond,NYC,35-44,102
2017,Richmond,NYC,45-54,213
2017,Richmond,NYC,55-64,472
2017,Richmond,NYC,65-74,730
2017,Richmond,NYC,75-84,883
2017,Richmond,NYC,85+,1189
2017,Richmond,NYC,Total,3723
2017,Rockland,ROS,1-9,7
2017,Rockland,ROS,10-19,8
2017,Rockland,ROS,<1,17
2017,Rockland,ROS,20-24,18
2017,Rockland,ROS,25-34,30
2017,Rockland,ROS,35-44,40
2017,Rockland,ROS,45-54,111
2017,Rockland,ROS,55-64,236
2017,Rockland,ROS,65-74,329
2017,Rockland,ROS,75-84,482
2017,Rockland,ROS,85+,868
2017,Rockland,ROS,Total,2146
2017,Saratoga,ROS,1-9,1
2017,Saratoga,ROS,20-24,5
2017,Saratoga,ROS,<1,8
2017,Saratoga,ROS,10-19,9
2017,Saratoga,ROS,25-34,26
2017,Saratoga,ROS,35-44,39
2017,Saratoga,ROS,45-54,86
2017,Saratoga,ROS,55-64,217
2017,Saratoga,ROS,65-74,362
2017,Saratoga,ROS,75-84,483
2017,Saratoga,ROS,85+,721
2017,Saratoga,ROS,Total,1957
2017,Schenectady,ROS,1-9,1
2017,Schenectady,ROS,20-24,5
2017,Schenectady,ROS,10-19,6
2017,Schenectady,ROS,<1,10
2017,Schenectady,ROS,25-34,29
2017,Schenectady,ROS,35-44,40
2017,Schenectady,ROS,45-54,90
2017,Schenectady,ROS,55-64,188
2017,Schenectady,ROS,65-74,262
2017,Schenectady,ROS,75-84,339
2017,Schenectady,ROS,85+,676
2017,Schenectady,ROS,Total,1646
2017,Schoharie,ROS,20-24,1
2017,Schoharie,ROS,<1,1
2017,Schoharie,ROS,35-44,3
2017,Schoharie,ROS,25-34,4
2017,Schoharie,ROS,45-54,17
2017,Schoharie,ROS,55-64,34
2017,Schoharie,ROS,75-84,68
2017,Schoharie,ROS,65-74,69
2017,Schoharie,ROS,85+,89
2017,Schoharie,ROS,Total,286
2017,Schuyler,ROS,<1,1
2017,Schuyler,ROS,10-19,2
2017,Schuyler,ROS,25-34,3
2017,Schuyler,ROS,35-44,6
2017,Schuyler,ROS,45-54,13
2017,Schuyler,ROS,55-64,20
2017,Schuyler,ROS,65-74,55
2017,Schuyler,ROS,75-84,63
2017,Schuyler,ROS,85+,63
2017,Schuyler,ROS,Total,226
2017,Seneca,ROS,1-9,1
2017,Seneca,ROS,20-24,1
2017,Seneca,ROS,10-19,2
2017,Seneca,ROS,<1,2
2017,Seneca,ROS,25-34,3
2017,Seneca,ROS,35-44,5
2017,Seneca,ROS,45-54,17
2017,Seneca,ROS,55-64,49
2017,Seneca,ROS,65-74,72
2017,Seneca,ROS,75-84,91
2017,Seneca,ROS,85+,134
2017,Seneca,ROS,Total,377
2017,St Lawrence,ROS,20-24,7
2017,St Lawrence,ROS,10-19,8
2017,St Lawrence,ROS,1-9,9
2017,St Lawrence,ROS,25-34,10
2017,St Lawrence,ROS,<1,12
2017,St Lawrence,ROS,35-44,15
2017,St Lawrence,ROS,45-54,53
2017,St Lawrence,ROS,55-64,138
2017,St Lawrence,ROS,65-74,204
2017,St Lawrence,ROS,75-84,232
2017,St Lawrence,ROS,85+,308
2017,St Lawrence,ROS,Total,996
2017,Steuben,ROS,1-9,1
2017,Steuben,ROS,20-24,4
2017,Steuben,ROS,10-19,5
2017,Steuben,ROS,<1,6
2017,Steuben,ROS,25-34,14
2017,Steuben,ROS,35-44,20
2017,Steuben,ROS,45-54,51
2017,Steuben,ROS,55-64,129
2017,Steuben,ROS,65-74,198
2017,Steuben,ROS,75-84,245
2017,Steuben,ROS,85+,338
2017,Steuben,ROS,Total,1011
2017,Suffolk,ROS,1-9,17
2017,Suffolk,ROS,10-19,44
2017,Suffolk,ROS,<1,70
2017,Suffolk,ROS,20-24,77
2017,Suffolk,ROS,25-34,275
2017,Suffolk,ROS,35-44,301
2017,Suffolk,ROS,45-54,641
2017,Suffolk,ROS,55-64,1401
2017,Suffolk,ROS,65-74,2028
2017,Suffolk,ROS,75-84,2925
2017,Suffolk,ROS,85+,4523
2017,Suffolk,ROS,Total,12302
2017,Sullivan,ROS,10-19,1
2017,Sullivan,ROS,1-9,2
2017,Sullivan,ROS,<1,2
2017,Sullivan,ROS,20-24,3
2017,Sullivan,ROS,35-44,21
2017,Sullivan,ROS,25-34,22
2017,Sullivan,ROS,45-54,51
2017,Sullivan,ROS,55-64,110
2017,Sullivan,ROS,65-74,148
2017,Sullivan,ROS,75-84,170
2017,Sullivan,ROS,85+,196
2017,Sullivan,ROS,Total,726
2017,Tioga,ROS,<1,1
2017,Tioga,ROS,20-24,3
2017,Tioga,ROS,25-34,5
2017,Tioga,ROS,35-44,13
2017,Tioga,ROS,45-54,21
2017,Tioga,ROS,55-64,54
2017,Tioga,ROS,65-74,86
2017,Tioga,ROS,75-84,127
2017,Tioga,ROS,85+,147
2017,Tioga,ROS,Total,457
2017,Tompkins,ROS,1-9,1
2017,Tompkins,ROS,10-19,3
2017,Tompkins,ROS,<1,5
2017,Tompkins,ROS,20-24,10
2017,Tompkins,ROS,25-34,20
2017,Tompkins,ROS,35-44,20
2017,Tompkins,ROS,45-54,37
2017,Tompkins,ROS,55-64,81
2017,Tompkins,ROS,65-74,123
2017,Tompkins,ROS,75-84,142
2017,Tompkins,ROS,85+,272
2017,Tompkins,ROS,Total,714
2017,Ulster,ROS,1-9,3
